id,name,score1,score2
1230,Student_1230,58,87
1231,Student_1231,100,76
1232,Student_1232,65,96
1233,Student_1233,65,98
1234,Student_1234,76,51
1235,Student_1235,97,69
1236,Student_1236,90,92
1237,Student_1237,73,56
1238,Student_1238,75,92
1239,Student_1239,75,83
1240,Student_1240,83,78
1241,Student_1241,99,52
1242,Student_1242,94,99
1243,Student_1243,51,60
1244,Student_1244,56,89
1245,Student_1245,64,83
1246,Student_1246,89,77
1247,Student_1247,95,83
1248,Student_1248,64,78
1249,Student_1249,58,51
1250,Student_1250,88,67
1251,Student_1251,56,99
1252,Student_1252,98,63
1253,Student_1253,87,100
1254,Student_1254,67,70
1255,Student_1255,68,93
1256,Student_1256,80,65
1257,Student_1257,64,57
1258,Student_1258,81,78
1259,Student_1259,95,98
1260,Student_1260,93,64
1261,Student_1261,56,91
1262,Student_1262,52,72
1263,Student_1263,77,50
1264,Student_1264,55,89
1265,Student_1265,58,81
1266,Student_1266,81,65
1267,Student_1267,76,52
1268,Student_1268,77,79
1269,Student_1269,78,61
1270,Student_1270,65,69
1271,Student_1271,62,95
1272,Student_1272,99,94
1273,Student_1273,60,64
1274,Student_1274,85,73
1275,Student_1275,81,94
1276,Student_1276,98,59
1277,Student_1277,71,77
1278,Student_1278,69,63
1279,Student_1279,55,83
1280,Student_1280,96,86
1281,Student_1281,79,100
1282,Student_1282,90,92
1283,Student_1283,92,58
1284,Student_1284,51,86
1285,Student_1285,79,71
1286,Student_1286,99,74
1287,Student_1287,95,85
1288,Student_1288,55,94
1289,Student_1289,94,96
1290,Student_1290,97,61
1291,Student_1291,96,99
1292,Student_1292,72,89
1293,Student_1293,50,81
1294,Student_1294,82,60
1295,Student_1295,62,63
1296,Student_1296,83,59
1297,Student_1297,70,53
1298,Student_1298,86,80
1299,Student_1299,82,92
1300,Student_1300,69,88
1301,Student_1301,83,69
1302,Student_1302,64,59
1303,Student_1303,99,86
1304,Student_1304,91,64
1305,Student_1305,62,54
1306,Student_1306,82,60
1307,Student_1307,72,77
1308,Student_1308,92,86
1309,Student_1309,81,79
1310,Student_1310,83,98
1311,Student_1311,90,75
1312,Student_1312,86,77
1313,Student_1313,95,96
1314,Student_1314,85,59
1315,Student_1315,52,100
1316,Student_1316,72,76
1317,Student_1317,64,93
1318,Student_1318,53,58
1319,Student_1319,62,67
1320,Student_1320,76,68
1321,Student_1321,57,61
1322,Student_1322,51,51
1323,Student_1323,86,95
1324,Student_1324,67,75
1325,Student_1325,60,93
1326,Student_1326,73,100
1327,Student_1327,75,79
1328,Student_1328,93,85
1329,Student_1329,58,94
1330,Student_1330,55,57
1331,Student_1331,63,74
1332,Student_1332,82,59
1333,Student_1333,94,60
1334,Student_1334,63,65
1335,Student_1335,51,57
1336,Student_1336,67,59
1337,Student_1337,58,83
1338,Student_1338,53,97
1339,Student_1339,83,98
1340,Student_1340,61,60
1341,Student_1341,66,91
1342,Student_1342,97,62
1343,Student_1343,54,86
1344,Student_1344,52,72
1345,Student_1345,79,52
1346,Student_1346,66,83
1347,Student_1347,77,91
1348,Student_1348,54,54
1349,Student_1349,84,56
1350,Student_1350,85,62
1351,Student_1351,70,51
1352,Student_1352,52,53
1353,Student_1353,97,54
1354,Student_1354,55,71
1355,Student_1355,59,87
1356,Student_1356,74,74
1357,Student_1357,59,56
1358,Student_1358,88,78
1359,Student_1359,70,98
1360,Student_1360,93,72
1361,Student_1361,73,53
1362,Student_1362,60,85
1363,Student_1363,71,60
1364,Student_1364,57,61
1365,Student_1365,65,96
1366,Student_1366,71,62
1367,Student_1367,93,71
1368,Student_1368,68,53
1369,Student_1369,76,58
1370,Student_1370,94,54
1371,Student_1371,57,71
1372,Student_1372,93,70
1373,Student_1373,55,55
1374,Student_1374,61,60
1375,Student_1375,99,83
1376,Student_1376,83,74
1377,Student_1377,87,97
1378,Student_1378,89,71
1379,Student_1379,50,76
1380,Student_1380,68,67
1381,Student_1381,59,94
1382,Student_1382,64,51
1383,Student_1383,90,96
1384,Student_1384,97,96
1385,Student_1385,69,77
1386,Student_1386,80,51
1387,Student_1387,59,90
1388,Student_1388,51,98
1389,Student_1389,64,75
1390,Student_1390,74,100
1391,Student_1391,73,63
1392,Student_1392,99,69
1393,Student_1393,74,82
1394,Student_1394,72,81
1395,Student_1395,61,87
1396,Student_1396,83,52
1397,Student_1397,100,80
1398,Student_1398,56,91
1399,Student_1399,96,75
1400,Student_1400,78,84
1401,Student_1401,84,82
1402,Student_1402,98,89
1403,Student_1403,73,83
1404,Student_1404,56,66
1405,Student_1405,71,56
1406,Student_1406,83,74
1407,Student_1407,81,52
1408,Student_1408,69,50
1409,Student_1409,83,62
1410,Student_1410,71,66
1411,Student_1411,73,92
1412,Student_1412,50,68
1413,Student_1413,82,92
1414,Student_1414,78,82
1415,Student_1415,68,88
1416,Student_1416,71,82
1417,Student_1417,54,97
1418,Student_1418,68,50
1419,Student_1419,53,60
1420,Student_1420,80,75
1421,Student_1421,67,95
1422,Student_1422,67,51
1423,Student_1423,82,85
1424,Student_1424,54,60
1425,Student_1425,65,85
1426,Student_1426,50,74
1427,Student_1427,85,77
1428,Student_1428,89,63
1429,Student_1429,71,95
1430,Student_1430,87,82
1431,Student_1431,85,100
1432,Student_1432,53,60
1433,Student_1433,72,64
1434,Student_1434,74,77
1435,Student_1435,77,57
1436,Student_1436,69,60
1437,Student_1437,66,73
1438,Student_1438,99,99
1439,Student_1439,54,78
1440,Student_1440,59,64
1441,Student_1441,91,100
1442,Student_1442,88,87
1443,Student_1443,66,68
1444,Student_1444,98,89
1445,Student_1445,76,58
1446,Student_1446,65,71
1447,Student_1447,67,50
1448,Student_1448,50,58
1449,Student_1449,85,90
1450,Student_1450,100,87
1451,Student_1451,91,75
1452,Student_1452,73,92
1453,Student_1453,55,92
1454,Student_1454,76,94
1455,Student_1455,78,76
1456,Student_1456,87,59
1457,Student_1457,85,93
1458,Student_1458,84,95
1459,Student_1459,95,86
1460,Student_1460,56,86
1461,Student_1461,88,69
1462,Student_1462,70,64
1463,Student_1463,78,59
1464,Student_1464,70,90
1465,Student_1465,59,91
1466,Student_1466,58,58
1467,Student_1467,86,76
1468,Student_1468,69,51
1469,Student_1469,56,76
1470,Student_1470,65,92
1471,Student_1471,69,86
1472,Student_1472,59,82
1473,Student_1473,62,88
1474,Student_1474,77,69
1475,Student_1475,90,82
1476,Student_1476,67,56
1477,Student_1477,51,96
1478,Student_1478,88,96
1479,Student_1479,70,66
1480,Student_1480,98,52
1481,Student_1481,92,72
1482,Student_1482,81,63
1483,Student_1483,77,75
1484,Student_1484,54,82
1485,Student_1485,58,92
1486,Student_1486,73,83
1487,Student_1487,69,77
1488,Student_1488,63,56
1489,Student_1489,77,55
1490,Student_1490,65,100
1491,Student_1491,50,73
1492,Student_1492,93,66
1493,Student_1493,71,54
1494,Student_1494,75,61
1495,Student_1495,67,56
1496,Student_1496,65,83
1497,Student_1497,83,90
1498,Student_1498,51,76
1499,Student_1499,59,67
1500,Student_1500,76,77
1501,Student_1501,86,88
1502,Student_1502,95,67
1503,Student_1503,56,57
1504,Student_1504,73,78
1505,Student_1505,61,54
1506,Student_1506,80,74
1507,Student_1507,53,73
1508,Student_1508,83,66
1509,Student_1509,62,59
1510,Student_1510,58,75
1511,Student_1511,70,83
1512,Student_1512,97,81
1513,Student_1513,89,70
1514,Student_1514,67,70
1515,Student_1515,69,89
1516,Student_1516,56,60
1517,Student_1517,81,78
1518,Student_1518,78,98
1519,Student_1519,78,86
1520,Student_1520,80,52
1521,Student_1521,84,79
1522,Student_1522,77,92
1523,Student_1523,88,54
1524,Student_1524,82,50
1525,Student_1525,96,52
1526,Student_1526,90,69
1527,Student_1527,66,52
1528,Student_1528,53,73
1529,Student_1529,87,69
1530,Student_1530,65,66
1531,Student_1531,74,61
1532,Student_1532,96,100
1533,Student_1533,98,91
1534,Student_1534,92,62
1535,Student_1535,61,77
1536,Student_1536,63,61
1537,Student_1537,51,56
1538,Student_1538,58,55
1539,Student_1539,70,96
1540,Student_1540,74,100
1541,Student_1541,74,67
1542,Student_1542,65,60
1543,Student_1543,90,78
1544,Student_1544,87,59
1545,Student_1545,78,74
1546,Student_1546,72,79
1547,Student_1547,82,79
1548,Student_1548,55,55
1549,Student_1549,74,67
1550,Student_1550,77,68
1551,Student_1551,94,62
1552,Student_1552,82,93
1553,Student_1553,81,71
1554,Student_1554,53,87
1555,Student_1555,77,99
1556,Student_1556,69,68
1557,Student_1557,78,84
1558,Student_1558,62,88
1559,Student_1559,73,95
1560,Student_1560,80,71
1561,Student_1561,71,77
1562,Student_1562,67,65
1563,Student_1563,78,60
1564,Student_1564,59,87
1565,Student_1565,81,50
1566,Student_1566,59,68
1567,Student_1567,75,95
1568,Student_1568,66,86
1569,Student_1569,81,97
1570,Student_1570,57,60
1571,Student_1571,51,58
1572,Student_1572,95,93
1573,Student_1573,97,91
1574,Student_1574,78,81
1575,Student_1575,90,54
1576,Student_1576,91,92
1577,Student_1577,63,51
1578,Student_1578,77,63
1579,Student_1579,67,83
1580,Student_1580,72,52
1581,Student_1581,57,64
1582,Student_1582,72,88
1583,Student_1583,98,59
1584,Student_1584,100,84
1585,Student_1585,92,52
1586,Student_1586,98,89
1587,Student_1587,75,71
1588,Student_1588,52,73
1589,Student_1589,89,59
1590,Student_1590,73,86
1591,Student_1591,58,93
1592,Student_1592,68,64
1593,Student_1593,87,99
1594,Student_1594,50,59
1595,Student_1595,68,58
1596,Student_1596,55,88
1597,Student_1597,64,76
1598,Student_1598,60,51
1599,Student_1599,62,60
1600,Student_1600,91,55
1601,Student_1601,55,91
1602,Student_1602,74,74
1603,Student_1603,93,88
1604,Student_1604,62,76
1605,Student_1605,82,94
1606,Student_1606,61,99
1607,Student_1607,62,68
1608,Student_1608,55,75
1609,Student_1609,69,74
1610,Student_1610,79,55
1611,Student_1611,65,60
1612,Student_1612,84,59
1613,Student_1613,70,67
1614,Student_1614,77,93
1615,Student_1615,67,62
1616,Student_1616,79,76
1617,Student_1617,59,61
1618,Student_1618,94,87
1619,Student_1619,71,86
1620,Student_1620,59,54
1621,Student_1621,69,81
1622,Student_1622,75,79
1623,Student_1623,92,55
1624,Student_1624,56,65
1625,Student_1625,64,96
1626,Student_1626,53,94
1627,Student_1627,82,54
1628,Student_1628,96,77
1629,Student_1629,70,93
1630,Student_1630,94,57
1631,Student_1631,73,60
1632,Student_1632,83,91
1633,Student_1633,90,72
1634,Student_1634,59,62
1635,Student_1635,78,96
1636,Student_1636,91,70
1637,Student_1637,54,78
1638,Student_1638,71,61
1639,Student_1639,71,58
1640,Student_1640,61,57
1641,Student_1641,84,51
1642,Student_1642,63,94
1643,Student_1643,87,92
1644,Student_1644,93,72
1645,Student_1645,95,65
1646,Student_1646,77,61
1647,Student_1647,73,62
1648,Student_1648,84,97
1649,Student_1649,89,57
1650,Student_1650,89,50
1651,Student_1651,82,81
1652,Student_1652,94,64
1653,Student_1653,89,62
1654,Student_1654,76,76
1655,Student_1655,72,88
1656,Student_1656,65,78
1657,Student_1657,78,77
1658,Student_1658,62,95
1659,Student_1659,52,65
1660,Student_1660,90,96
1661,Student_1661,82,73
1662,Student_1662,91,90
1663,Student_1663,70,98
1664,Student_1664,97,89
1665,Student_1665,86,99
1666,Student_1666,75,53
1667,Student_1667,66,66
1668,Student_1668,50,66
1669,Student_1669,55,53
1670,Student_1670,63,100
1671,Student_1671,51,64
1672,Student_1672,95,51
1673,Student_1673,56,99
1674,Student_1674,100,57
1675,Student_1675,80,78
1676,Student_1676,97,87
1677,Student_1677,52,50
1678,Student_1678,55,79
1679,Student_1679,58,90
1680,Student_1680,56,62
1681,Student_1681,73,81
1682,Student_1682,90,83
1683,Student_1683,67,83
1684,Student_1684,65,85
1685,Student_1685,71,72
1686,Student_1686,90,97
1687,Student_1687,89,88
1688,Student_1688,73,52
1689,Student_1689,99,71
1690,Student_1690,60,78
1691,Student_1691,67,69
1692,Student_1692,63,79
1693,Student_1693,67,62
1694,Student_1694,73,53
1695,Student_1695,50,51
1696,Student_1696,62,59
1697,Student_1697,79,69
1698,Student_1698,59,87
1699,Student_1699,89,72
1700,Student_1700,88,51
1701,Student_1701,90,97
1702,Student_1702,83,58
1703,Student_1703,81,81
1704,Student_1704,91,99
1705,Student_1705,50,53
1706,Student_1706,54,72
1707,Student_1707,64,92
1708,Student_1708,67,97
1709,Student_1709,65,99
1710,Student_1710,89,63
1711,Student_1711,53,74
1712,Student_1712,72,71
1713,Student_1713,87,56
1714,Student_1714,60,57
1715,Student_1715,63,85
1716,Student_1716,73,79
1717,Student_1717,57,94
1718,Student_1718,89,61
1719,Student_1719,92,76
1720,Student_1720,99,86
1721,Student_1721,85,50
1722,Student_1722,90,82
1723,Student_1723,90,99
1724,Student_1724,63,67
1725,Student_1725,63,89
1726,Student_1726,58,62
1727,Student_1727,80,53
1728,Student_1728,86,57
1729,Student_1729,55,81
1730,Student_1730,98,57
1731,Student_1731,96,52
1732,Student_1732,80,88
1733,Student_1733,100,66
1734,Student_1734,94,100
1735,Student_1735,77,85
1736,Student_1736,98,72
1737,Student_1737,71,81
1738,Student_1738,54,51
1739,Student_1739,84,77
1740,Student_1740,100,65
1741,Student_1741,52,67
1742,Student_1742,100,97
1743,Student_1743,79,51
1744,Student_1744,61,67
1745,Student_1745,66,95
1746,Student_1746,70,59
1747,Student_1747,78,78
1748,Student_1748,74,81
1749,Student_1749,73,87
1750,Student_1750,98,86
1751,Student_1751,74,84
1752,Student_1752,76,84
1753,Student_1753,59,72
1754,Student_1754,62,70
1755,Student_1755,77,77
1756,Student_1756,96,72
1757,Student_1757,66,97
1758,Student_1758,76,95
1759,Student_1759,81,64
1760,Student_1760,92,75
1761,Student_1761,85,75
1762,Student_1762,92,75
1763,Student_1763,60,55
1764,Student_1764,51,83
1765,Student_1765,56,84
1766,Student_1766,96,90
1767,Student_1767,81,53
1768,Student_1768,96,57
1769,Student_1769,93,93
1770,Student_1770,59,66
1771,Student_1771,85,55
1772,Student_1772,81,78
1773,Student_1773,68,76
1774,Student_1774,94,91
1775,Student_1775,50,69
1776,Student_1776,60,91
1777,Student_1777,95,74
1778,Student_1778,97,91
1779,Student_1779,58,75
1780,Student_1780,81,88
1781,Student_1781,62,91
1782,Student_1782,50,92
1783,Student_1783,78,54
1784,Student_1784,99,76
1785,Student_1785,56,54
1786,Student_1786,81,97
1787,Student_1787,62,69
1788,Student_1788,51,59
1789,Student_1789,75,92
1790,Student_1790,76,76
1791,Student_1791,65,82
1792,Student_1792,97,94
1793,Student_1793,58,79
1794,Student_1794,71,98
1795,Student_1795,97,80
1796,Student_1796,62,99
1797,Student_1797,89,98
1798,Student_1798,52,91
1799,Student_1799,63,74
1800,Student_1800,94,59
1801,Student_1801,65,75
1802,Student_1802,92,66
1803,Student_1803,68,75
1804,Student_1804,72,56
1805,Student_1805,82,76
1806,Student_1806,55,72
1807,Student_1807,85,86
1808,Student_1808,89,63
1809,Student_1809,59,77
1810,Student_1810,74,71
1811,Student_1811,61,86
1812,Student_1812,95,66
1813,Student_1813,64,99
1814,Student_1814,97,94
1815,Student_1815,51,82
1816,Student_1816,85,96
1817,Student_1817,62,83
1818,Student_1818,71,94
1819,Student_1819,73,57
1820,Student_1820,84,68
1821,Student_1821,51,74
1822,Student_1822,67,100
1823,Student_1823,83,91
1824,Student_1824,69,66
1825,Student_1825,90,74
1826,Student_1826,88,68
1827,Student_1827,58,85
1828,Student_1828,78,83
1829,Student_1829,54,91
1830,Student_1830,73,66
1831,Student_1831,72,68
1832,Student_1832,55,72
1833,Student_1833,64,50
1834,Student_1834,88,97
1835,Student_1835,67,88
1836,Student_1836,98,70
1837,Student_1837,72,88
1838,Student_1838,79,61
1839,Student_1839,72,58
1840,Student_1840,65,73
1841,Student_1841,86,52
1842,Student_1842,52,80
1843,Student_1843,68,88
1844,Student_1844,84,88
1845,Student_1845,70,60
1846,Student_1846,64,87
1847,Student_1847,85,61
1848,Student_1848,67,64
1849,Student_1849,70,66
1850,Student_1850,76,87
1851,Student_1851,65,71
1852,Student_1852,85,51
1853,Student_1853,69,65
1854,Student_1854,93,92
1855,Student_1855,88,94
1856,Student_1856,83,69
1857,Student_1857,74,51
1858,Student_1858,71,63
1859,Student_1859,57,96
1860,Student_1860,63,64
1861,Student_1861,70,62
1862,Student_1862,52,51
1863,Student_1863,84,72
1864,Student_1864,95,53
1865,Student_1865,71,100
1866,Student_1866,100,71
1867,Student_1867,74,53
1868,Student_1868,96,59
1869,Student_1869,95,67
1870,Student_1870,69,98
1871,Student_1871,81,99
1872,Student_1872,85,95
1873,Student_1873,82,75
1874,Student_1874,85,58
1875,Student_1875,56,54
1876,Student_1876,79,91
1877,Student_1877,98,64
1878,Student_1878,61,59
1879,Student_1879,64,89
1880,Student_1880,61,75
1881,Student_1881,53,82
1882,Student_1882,90,67
1883,Student_1883,70,62
1884,Student_1884,58,82
1885,Student_1885,87,86
1886,Student_1886,96,58
1887,Student_1887,89,94
1888,Student_1888,73,88
1889,Student_1889,60,56
1890,Student_1890,87,84
1891,Student_1891,52,94
1892,Student_1892,78,85
1893,Student_1893,97,92
1894,Student_1894,67,59
1895,Student_1895,71,57
1896,Student_1896,85,100
1897,Student_1897,65,73
1898,Student_1898,63,51
1899,Student_1899,71,54
1900,Student_1900,98,96
1901,Student_1901,54,96
1902,Student_1902,76,70
1903,Student_1903,64,97
1904,Student_1904,72,58
1905,Student_1905,60,87
1906,Student_1906,76,54
1907,Student_1907,58,86
1908,Student_1908,94,63
1909,Student_1909,82,68
1910,Student_1910,59,71
1911,Student_1911,53,89
1912,Student_1912,57,88
1913,Student_1913,96,71
1914,Student_1914,73,58
1915,Student_1915,81,94
1916,Student_1916,95,69
1917,Student_1917,72,90
1918,Student_1918,94,58
1919,Student_1919,50,68
1920,Student_1920,61,62
1921,Student_1921,67,100
1922,Student_1922,94,90
1923,Student_1923,72,96
1924,Student_1924,67,78
1925,Student_1925,80,85
1926,Student_1926,88,97
1927,Student_1927,60,90
1928,Student_1928,82,71
1929,Student_1929,83,72
1930,Student_1930,78,66
1931,Student_1931,82,58
1932,Student_1932,70,90
1933,Student_1933,85,50
1934,Student_1934,70,58
1935,Student_1935,80,88
1936,Student_1936,52,88
1937,Student_1937,62,66
1938,Student_1938,74,64
1939,Student_1939,93,97
1940,Student_1940,71,100
1941,Student_1941,89,50
1942,Student_1942,69,83
1943,Student_1943,54,74
1944,Student_1944,71,77
1945,Student_1945,80,100
1946,Student_1946,88,71
1947,Student_1947,97,82
1948,Student_1948,66,99
1949,Student_1949,92,52
1950,Student_1950,86,100
1951,Student_1951,73,53
1952,Student_1952,91,62
1953,Student_1953,64,63
1954,Student_1954,77,54
1955,Student_1955,66,88
1956,Student_1956,95,50
1957,Student_1957,97,83
1958,Student_1958,94,100
1959,Student_1959,61,50
1960,Student_1960,94,74
1961,Student_1961,88,66
1962,Student_1962,79,98
1963,Student_1963,55,78
